0	10x10	0.0015169	0.0119463
1	20x20	0.00312293	0.00438563
2	30x30	0.00707418	0.0149885
3	50x50	0.026948	0.0220204
4	75x75	0.0871022	0.0494216
5	100x100	0.196019	0.218048
6	125x125	19.5676	21.7773
7	150x150	18.0034	15.3146
8	200x200	16.0429	8.03729
9	250x250	12.9165	7.10767
10	300x300	12.2104	7.6895
11	400x400	25.2169	10.7522
12	500x500	25.6336	10.2276
