0	10x10	0.0106951	0.166064
1	20x20	0.00488465	0.00691039
2	30x30	0.00955971	0.0116624
3	50x50	0.0576405	0.0972383
4	75x75	0.063741	0.0739869
5	100x100	0.10756	0.108729
6	125x125	0.184312	0.209332
7	150x150	0.365464	1.13634
8	200x200	0.363067	0.169023
9	250x250	0.620653	0.196415
10	300x300	1.08535	0.598354
11	400x400	2.26313	0.448102
12	500x500	4.15404	1.16628
