0	10x10	0.0259382	0.0117094
1	20x20	0.124179	0.0268325
2	30x30	0.507158	0.145315
3	50x50	1.65172	0.342266
4	75x75	5.60552	1.29914
5	100x100	12.3495	1.7288
6	125x125	24.9497	2.76671
7	150x150	46.0963	4.13517
8	200x200	110.299	15.2614
9	250x250	213.944	16.2016
10	300x300	394.48	43.5035
11	400x400	931.418	52.5098
12	500x500	2323.67	698.869
